latitude,longitude,censo_2022_estabelecimento_outras_finalidades_poi_counts,censo_2022_domicilio_particular_poi_counts,censo_2022_estabelecimento_construcao_poi_counts,censo_2022_estabelecimento_religioso_poi_counts,censo_2022_estabelecimento_ensino_poi_counts,censo_2022_estabelecimento_saude_poi_counts,censo_2022_domicilio_coletivo_poi_counts,censo_2022_estabelecimento_agro_poi_counts
-20.239092,-50.55623,7,366,62,0,1,0,0,0
-20.385935,-50.515972,0,0,0,0,0,0,0,0
-20.162174,-50.589264,0,1,0,0,0,0,0,1
-20.307652,-50.50465,5,24,0,0,0,0,0,6
-20.188627,-50.532406,0,5,0,0,1,0,0,5
-20.305357,-50.52073,3,16,1,0,0,0,0,10
-20.248709,-50.576675,1,21,0,1,0,0,0,23
-20.335354,-50.538345,0,8,0,0,0,0,0,6
-20.332638,-50.498978,0,4,0,0,0,0,0,4
-20.23235,-50.554626,0,15,2,0,0,0,0,4
-20.272629,-50.52672,64,1579,18,6,1,1,0,0
-20.265596,-50.55157,272,1000,24,3,4,29,1,0
-20.267952,-50.51548,24,8,4,0,0,0,1,4
-20.266876,-50.511005,33,30,5,0,0,0,1,12
-20.262081,-50.546127,352,766,27,2,2,6,1,0
-20.245106,-50.57189,1,9,0,0,0,0,0,7
-20.344303,-50.49351,0,5,0,0,0,0,0,4
-20.257631,-50.550327,236,990,27,2,4,0,1,2
-20.254313,-50.54586,44,828,84,0,1,0,0,0
-20.255156,-50.54345,22,597,71,0,0,0,0,0
-20.28918,-50.54801,67,722,8,1,1,1,0,3
-20.393309,-50.591675,0,3,0,0,0,0,0,2
-20.271774,-50.55159,782,1293,45,5,2,79,6,0
-20.263033,-50.543457,310,745,26,3,1,5,1,0
-20.260296,-50.533566,123,163,31,0,0,0,0,0
-20.25688,-50.46371,0,5,0,0,0,0,0,5
-20.28567,-50.501225,0,0,0,0,0,0,0,0
-20.280706,-50.509212,0,11,0,0,0,0,0,5
-20.356134,-50.523914,0,3,0,0,0,0,0,3
-20.324413,-50.650326,0,9,0,0,0,0,0,8
-20.278149,-50.539078,128,1255,27,5,2,4,0,0
-20.272884,-50.482353,0,3,0,0,0,0,0,1
-20.295408,-50.546345,31,350,33,2,0,0,0,5
-20.283792,-50.52327,0,3,0,0,0,0,0,2
-20.341707,-50.61846,0,0,0,0,0,0,0,0
-20.257524,-50.533344,33,196,32,0,0,0,0,0
-20.302095,-50.55128,0,2,0,0,0,0,0,1
-20.277193,-50.556793,81,764,22,0,5,1,0,1
-20.269484,-50.548294,1114,1070,40,1,3,92,10,0
-20.260633,-50.546917,295,907,30,1,2,2,0,0
-20.269258,-50.510674,72,38,3,0,0,0,1,10
-20.295605,-50.477413,0,1,0,0,0,0,0,0
-20.265951,-50.53389,217,781,14,4,5,1,1,0
-20.25364,-50.53656,0,98,7,0,0,0,0,0
-20.315622,-50.636276,0,6,0,0,0,0,0,5
-20.200233,-50.556,0,7,0,0,0,0,0,3
-20.25225,-50.54635,13,834,80,0,0,0,0,0
-20.287561,-50.481846,0,6,0,0,0,0,0,4
-20.322239,-50.513733,0,11,0,0,0,0,0,9
-20.298342,-50.498753,2,4,0,0,0,0,0,4
-20.264061,-50.530846,163,446,24,2,1,1,0,0
-20.257368,-50.538376,61,257,16,1,0,0,0,0
-20.312883,-50.53172,0,11,0,0,0,0,0,4
-20.274849,-50.53695,113,1719,37,3,3,2,0,0
-20.341099,-50.612446,0,0,0,0,0,0,0,0
-20.275595,-50.510452,49,14,4,0,0,0,0,2
-20.306831,-50.54791,9,2,0,0,0,0,0,3
-20.25047,-50.54399,5,507,63,0,0,0,0,0
-20.25241,-50.58152,1,10,0,0,0,0,0,9
-20.266474,-50.528957,171,753,12,4,1,0,1,0
-20.217937,-50.560223,0,1,0,0,0,0,0,0
-20.351938,-50.62468,0,0,0,0,0,0,0,0
-20.261538,-50.533108,164,192,32,1,0,1,1,0
-20.274323,-50.56414,38,842,25,1,3,0,0,4
-20.296886,-50.551094,2,299,31,1,0,0,0,1
-20.28023,-50.539055,75,721,26,5,1,5,0,0
-20.26872,-50.511276,65,39,4,0,0,0,1,10
-20.188831,-50.603878,0,12,0,0,0,0,0,9
-20.332766,-50.571976,1,5,0,0,0,0,0,8
-20.372213,-50.525852,0,2,0,0,0,0,0,0
-20.251747,-50.46494,0,3,0,0,0,0,0,2
-20.252306,-50.582775,1,8,0,0,0,0,0,8
-20.273937,-50.54465,554,1373,23,4,8,25,7,0
-20.275171,-50.576153,0,19,1,0,0,0,0,1
-20.290672,-50.509026,0,10,0,0,0,0,0,9
-20.310955,-50.5062,5,18,0,0,0,0,0,1
-20.210482,-50.5271,0,8,0,0,0,0,0,4
-20.27642,-50.55761,98,757,24,0,6,1,0,1
-20.2784,-50.50103,0,11,0,0,0,0,0,7
-20.270197,-50.492958,2,23,1,0,0,0,0,9
-20.252674,-50.576004,7,29,2,0,0,0,0,24
-20.346231,-50.616978,0,3,0,0,0,0,0,3
-20.246075,-50.5583,54,906,18,1,2,2,0,1
-20.375717,-50.591305,0,2,0,0,0,0,0,1
-20.275127,-50.537277,117,1726,34,5,4,2,0,0
-20.378689,-50.512115,0,1,0,0,0,0,0,1
-20.18451,-50.607273,3,17,0,0,0,0,0,9
-20.27626,-50.555195,148,1104,31,4,5,1,0,0
-20.34529,-50.50325,0,4,0,0,0,0,0,1
-20.344555,-50.657814,0,0,0,0,0,0,0,0
-20.280298,-50.57869,0,18,0,0,0,0,0,5
-20.378263,-50.49717,0,11,0,0,0,0,0,5
-20.251648,-50.464954,0,3,0,0,0,0,0,2
-20.254538,-50.551373,124,958,28,2,4,1,0,0
-20.251787,-50.545902,8,715,77,0,0,0,0,0
-20.295984,-50.56817,0,10,0,0,0,0,0,6
-20.258417,-50.556957,42,208,8,0,2,3,0,2
-20.281404,-50.546494,168,1537,20,8,3,5,0,1
-20.268545,-50.51498,33,8,5,0,0,0,1,4
-20.264992,-50.54869,444,943,25,5,5,24,1,0
-20.2959,-50.547962,12,366,34,2,0,0,0,3
-20.26011,-50.553833,161,590,16,1,1,4,1,2
-20.189358,-50.558956,0,8,0,0,0,0,0,2
-20.270838,-50.540676,281,1584,24,4,5,8,2,0
-20.271856,-50.548725,1087,1112,46,4,5,100,11,0
-20.257124,-50.46353,0,5,0,0,0,0,0,5
-20.315338,-50.557796,2,8,1,1,0,0,0,6
-20.26855,-50.525703,90,1004,16,5,1,1,1,0
-20.278933,-50.54224,170,1269,19,8,2,8,0,0
-20.367943,-50.47917,0,2,0,0,0,0,0,1
-20.268152,-50.53213,243,1358,17,7,2,2,0,0
-20.283163,-50.553604,69,1039,31,0,2,1,1,2
-20.300735,-50.5718,0,9,0,0,0,0,0,6
-20.263147,-50.53028,151,298,29,2,1,0,0,0
-20.26281,-50.546715,361,805,22,3,5,7,1,0
-20.269636,-50.55426,341,1383,51,3,0,73,1,0
-20.273697,-50.45134,0,0,0,0,0,0,0,0
-20.277712,-50.47471,0,2,0,0,0,0,0,3
-20.25875,-50.535767,90,195,25,1,0,0,0,0
-20.275867,-50.618492,0,3,0,0,0,0,0,3
-20.258997,-50.551212,233,845,21,2,5,2,1,2
-20.321772,-50.59177,1,12,0,0,0,0,0,7
-20.266253,-50.591812,0,3,0,0,0,0,0,3
-20.310562,-50.63257,1,18,0,0,0,0,0,17
-20.251493,-50.50905,1,8,0,0,0,0,0,7
-20.324413,-50.597218,0,10,0,0,0,0,0,11
-20.325914,-50.522255,0,10,0,0,0,0,0,8
-20.28588,-50.557156,24,628,22,1,1,0,1,1
-20.271303,-50.544113,766,1363,36,2,6,31,10,0
-20.263777,-50.5531,135,880,16,2,3,9,1,1
-20.36399,-50.55882,0,4,0,0,0,0,0,3
-20.30964,-50.518425,3,11,1,0,0,0,0,6
-20.278517,-50.552475,133,1305,15,4,4,2,0,1
-20.258312,-50.55892,20,21,3,0,1,3,0,2
-20.387754,-50.504097,0,7,0,0,0,0,0,5
-20.254671,-50.552765,122,882,16,2,4,1,0,1
-20.253666,-50.577023,7,24,2,0,0,0,0,17
-20.260077,-50.55055,261,763,20,3,6,4,1,2
-20.27702,-50.553963,163,1192,25,5,6,2,0,0
-20.284893,-50.54514,141,925,20,5,3,1,0,0
-20.238525,-50.540108,0,19,0,0,0,0,0,10
-20.263172,-50.564568,2,25,2,0,0,0,0,0
-20.260778,-50.538795,122,329,17,1,0,1,1,0
-20.30174,-50.532925,1,21,1,0,0,0,0,9
-20.250257,-50.54238,3,372,34,0,0,0,0,2
-20.308231,-50.469498,0,0,0,0,0,0,0,0
-20.274805,-50.55997,83,948,27,0,5,1,0,1
-20.372847,-50.47757,0,1,0,0,0,0,0,0
-20.280376,-50.5541,74,917,26,2,2,1,0,2
-20.164059,-50.56413,0,2,0,0,0,0,0,2
-20.343527,-50.510418,0,4,0,0,0,0,0,2
-20.158007,-50.602116,0,6,0,0,0,0,0,6
-20.36102,-50.5732,1,2,0,0,0,0,0,1
-20.26214,-50.500313,1,7,0,0,0,0,0,7
-20.27197,-50.556385,216,1446,35,1,5,28,1,0
-20.243406,-50.5573,55,1028,79,1,2,1,0,0
-20.241755,-50.488647,0,1,0,0,0,0,0,0
-20.23764,-50.532654,1,5,0,0,0,0,0,3
-20.275019,-50.53078,53,1635,33,4,2,1,0,1
-20.267122,-50.550404,703,1012,44,2,5,59,5,0
-20.240597,-50.500042,0,3,0,0,0,0,0,2
-20.243214,-50.501804,0,4,0,0,0,0,0,3
-20.254961,-50.55612,67,445,12,1,0,0,0,9
-20.205608,-50.539352,0,6,0,0,0,0,0,6
-20.228893,-50.512356,0,7,0,0,0,0,0,7
-20.329659,-50.505127,0,1,0,0,0,0,0,0
-20.295551,-50.54357,37,69,11,1,0,0,2,5
-20.275532,-50.53798,125,1743,29,6,4,2,0,0
-20.294485,-50.563286,1,3,0,0,0,0,0,1
-20.365955,-50.57514,0,3,0,0,0,0,0,2
-20.266258,-50.5222,25,262,11,2,0,0,1,0
-20.22573,-50.53388,1,10,1,0,0,0,0,9
-20.302786,-50.544884,17,16,2,0,0,0,0,2
-20.34921,-50.629967,0,1,0,0,0,0,0,1
-20.221416,-50.563404,0,1,0,0,0,0,0,0
-20.263584,-50.544174,311,753,25,3,3,7,1,0
-20.2692,-50.502533,1,19,1,0,0,0,0,7
-20.338015,-50.510056,0,3,0,0,0,0,0,2
-20.273647,-50.543938,513,1422,30,3,8,26,7,0
-20.267736,-50.54783,986,1127,41,4,6,47,8,0
-20.2727,-50.538082,188,1976,28,7,3,3,0,0
-20.278566,-50.548508,212,1708,21,8,2,5,1,0
-20.342476,-50.61368,0,0,0,0,0,0,0,0
-20.330599,-50.489597,0,2,0,0,0,0,0,2
-20.257027,-50.494156,0,4,0,0,0,0,0,5
-20.238798,-50.519974,0,6,0,0,0,0,0,5
-20.277454,-50.543663,232,1523,21,8,4,10,2,0
-20.254456,-50.553196,112,856,15,2,3,1,0,1
-20.293661,-50.55787,4,106,1,0,0,0,0,2
-20.289736,-50.536293,12,560,34,1,0,0,0,2
-20.271505,-50.54779,1143,1027,45,2,5,91,13,0
-20.349293,-50.573723,2,3,1,0,0,0,0,3
-20.272078,-50.546055,1013,1255,44,2,5,43,12,0
-20.245373,-50.53024,0,8,0,0,0,0,0,7
-20.21343,-50.527668,0,6,0,0,0,0,0,2
-20.276552,-50.57092,1,39,2,0,0,0,0,7
-20.34987,-50.56838,0,2,1,0,0,0,0,2
-20.354877,-50.514984,0,2,0,0,0,0,0,2
-20.284979,-50.540356,75,486,32,2,3,1,0,0
-20.226757,-50.51541,0,5,0,0,0,0,0,4
-20.259102,-50.544086,153,709,35,1,0,0,0,0
-20.286482,-50.539375,53,661,35,1,1,0,0,0
-20.276884,-50.46734,0,4,0,0,0,0,0,0
-20.273684,-50.451767,0,0,0,0,0,0,0,0
-20.360481,-50.48423,0,0,0,0,0,0,0,0
-20.275743,-50.499596,0,14,0,0,0,0,0,9
-20.394058,-50.519844,0,0,0,0,0,0,0,0
-20.248013,-50.520714,2,8,1,0,0,0,0,5
-20.262892,-50.538116,138,300,16,1,4,2,1,0
-20.311394,-50.51918,0,11,0,0,0,0,0,6
-20.25166,-50.5294,3,6,0,0,0,0,0,3
-20.267693,-50.460693,1,7,0,0,0,0,0,4
-20.319933,-50.62393,0,0,0,0,0,0,0,0
-20.24953,-50.556057,48,726,4,1,2,1,0,7
-20.251211,-50.548717,22,1095,57,1,0,1,0,1
-20.248674,-50.565792,0,11,0,0,0,0,0,9
-20.250948,-50.554806,43,767,5,2,1,2,0,7
-20.252434,-50.547817,21,1042,75,0,1,1,0,0
-20.38448,-50.59019,0,1,0,0,0,0,0,3
-20.24889,-50.55071,21,1138,27,1,0,1,0,1
-20.267166,-50.53076,231,1031,11,6,3,0,0,0
-20.21273,-50.602985,0,17,0,0,0,0,0,15
-20.34362,-50.474915,0,3,0,0,0,0,0,1
-20.25449,-50.572697,9,25,4,0,0,0,0,19
-20.246653,-50.51785,1,8,1,0,0,0,0,6
-20.284718,-50.556732,31,702,28,1,1,0,1,1
-20.259401,-50.560844,14,13,2,0,1,2,0,2
-20.34582,-50.523,1,14,0,1,0,0,0,9
-20.294956,-50.52318,0,4,0,0,0,0,0,3
-20.26687,-50.546703,896,1022,34,3,6,34,7,0
-20.271198,-50.55291,593,1378,56,4,2,76,2,0
-20.314264,-50.635937,0,9,0,0,0,0,0,8
-20.182838,-50.53369,0,3,0,0,0,0,0,3
-20.308695,-50.532585,0,14,0,0,0,0,0,8
-20.280104,-50.545506,198,1418,23,8,3,4,0,0
-20.27648,-50.53468,72,1143,30,1,2,0,0,1
-20.267647,-50.523678,42,512,12,3,1,0,1,0
-20.272146,-50.546143,1022,1249,44,2,5,43,12,0
-20.284727,-50.586636,0,9,0,0,0,0,0,5
-20.271801,-50.514973,37,8,1,0,0,0,1,3
-20.179585,-50.53056,0,8,0,0,0,0,0,6
-20.269493,-50.534233,203,1709,21,8,4,1,0,0
-20.261892,-50.531628,148,202,32,1,0,1,0,0
-20.262817,-50.53075,148,271,31,1,0,0,0,0
-20.294792,-50.54347,44,78,13,2,0,0,2,4
-20.298391,-50.585316,0,13,1,0,0,0,0,8
-20.309086,-50.477226,0,7,0,0,0,0,0,2
-20.266579,-50.556435,77,914,28,2,0,5,0,0
-20.312824,-50.63376,1,16,0,0,0,0,0,14
-20.257248,-50.56024,15,32,2,0,1,1,0,8
-20.267141,-50.523174,36,377,11,3,1,0,1,0
-20.305586,-50.51936,3,11,1,0,0,0,0,5
-20.26784,-50.53341,243,1290,21,8,4,2,0,0
-20.218126,-50.556496,0,1,0,0,0,0,0,0
-20.23833,-50.549923,0,63,0,0,0,0,0,3
-20.30912,-50.593582,0,13,0,0,0,0,0,14
-20.291058,-50.542423,77,360,17,1,0,0,0,3
-20.328888,-50.49387,0,3,0,0,0,0,0,3
-20.263544,-50.58523,0,16,1,0,0,0,0,10
-20.25166,-50.55331,63,975,12,2,1,2,0,2
-20.26014,-50.548985,262,857,22,3,5,3,1,1
-20.342625,-50.47669,0,5,0,0,0,0,0,1
-20.286188,-50.597607,0,1,0,0,0,0,0,1
-20.272472,-50.564552,30,880,23,1,1,0,0,3
-20.21253,-50.60301,0,15,0,0,0,0,0,13
-20.33259,-50.49907,0,4,0,0,0,0,0,4
-20.271582,-50.551334,817,1257,46,5,2,84,6,0
-20.23139,-50.510307,0,7,0,0,0,0,0,7
-20.247644,-50.55223,27,1104,13,2,1,1,0,1
-20.253374,-50.549767,107,1041,63,2,4,1,0,1
-20.273197,-50.466557,0,6,0,0,0,0,0,1
-20.272789,-50.538754,193,1952,28,6,3,4,0,0
-20.190273,-50.588814,0,2,0,0,0,0,0,2
-20.261932,-50.57348,0,6,0,0,0,0,0,5
-20.324532,-50.509224,1,8,0,0,0,0,0,4
-20.376335,-50.500996,0,9,0,0,0,0,0,3
-20.224031,-50.601345,1,23,1,2,1,0,0,10
-20.275455,-50.548763,463,1519,24,8,5,33,5,0
-20.24174,-50.57709,0,16,0,0,0,0,0,15
-20.190683,-50.59005,0,2,0,0,0,0,0,2
-20.32108,-50.64604,0,9,0,1,1,0,0,3
-20.2781,-50.54137,151,1288,22,8,2,7,0,0
-20.142076,-50.600025,0,0,0,0,0,0,0,0
-20.27182,-50.495346,2,27,1,0,0,0,0,11
-20.268143,-50.514637,32,10,5,0,0,0,1,5
-20.29512,-50.524323,0,3,0,0,1,0,0,2
-20.317144,-50.494343,0,0,0,0,0,0,0,0
-20.249107,-50.515953,0,10,1,0,0,0,0,6
-20.275932,-50.539993,166,1629,26,7,4,6,0,0
-20.272738,-50.480988,0,3,0,0,0,0,0,1
-20.274567,-50.563374,48,874,25,1,3,0,0,2
-20.180359,-50.59043,0,1,0,0,0,0,0,2
-20.258244,-50.548912,242,939,32,1,4,1,1,0
-20.157927,-50.52981,0,0,0,0,0,0,0,0
-20.331873,-50.61305,0,3,0,0,0,0,0,1
-20.39517,-50.51157,0,0,0,0,0,0,0,0
-20.357115,-50.571667,1,11,2,1,0,0,0,6
-20.249283,-50.54645,10,622,50,0,0,0,0,0
-20.182297,-50.522617,0,1,0,0,0,0,0,1
-20.281574,-50.567684,0,11,1,0,0,0,0,5
-20.24385,-50.513206,0,14,0,0,0,0,0,10
-20.26748,-50.531715,236,1137,15,8,3,1,0,0
-20.27606,-50.527733,29,1166,24,3,1,1,0,2
-20.256601,-50.570786,4,16,4,0,0,0,0,10
-20.275492,-50.54024,176,1638,27,6,5,5,0,0
-20.287386,-50.4919,0,5,0,0,0,0,0,3
-20.34439,-50.566227,0,3,0,0,0,0,0,1
-20.246832,-50.553402,41,1250,38,2,2,1,0,1
-20.25159,-50.529556,2,5,0,0,0,0,0,3
-20.233076,-50.598404,1,12,0,0,0,0,0,8
-20.301842,-50.532925,1,21,1,0,0,0,0,9
-20.285275,-50.475826,0,2,0,0,0,0,0,1
-20.266987,-50.534275,205,1134,17,5,6,2,1,0
-20.27366,-50.551052,649,1422,41,6,2,67,5,0
-20.280746,-50.50765,0,8,0,0,0,0,0,3
-20.268833,-50.537567,186,1486,22,6,6,3,0,0
-20.290426,-50.553993,17,381,9,1,1,0,1,1
-20.272293,-50.54707,1073,1134,44,3,6,65,12,0
-20.265448,-50.535797,193,783,16,4,5,2,1,0
-20.276587,-50.600178,0,5,0,0,0,0,0,6
-20.20445,-50.576744,0,8,0,0,0,0,0,5
-20.39556,-50.5083,0,1,0,0,0,0,0,1
-20.30691,-50.51092,1,18,1,0,0,0,0,6
-20.29165,-50.54485,79,416,15,1,0,0,0,4
-20.266354,-50.554665,141,919,26,3,1,18,0,0
-20.271194,-50.538216,233,1827,28,7,5,2,0,0
-20.26724,-50.530445,222,1033,11,6,3,0,0,0
-20.232939,-50.550137,0,8,1,0,0,0,0,3
-20.285255,-50.557617,22,605,22,1,1,0,1,1
-20.272331,-50.495457,2,26,1,0,0,0,0,10
-20.321762,-50.59187,1,12,0,0,0,0,0,7
-20.26146,-50.537777,124,261,14,1,1,2,1,0
-20.27411,-50.541527,257,1609,26,5,7,15,3,0
-20.272196,-50.56234,57,1283,29,1,3,0,0,2
-20.283236,-50.55111,105,1343,31,2,3,2,1,2
-20.183796,-50.531475,0,3,0,0,0,0,0,3
-20.35555,-50.57766,0,3,0,0,0,0,0,1
-20.296883,-50.547955,10,260,34,1,0,0,0,2
-20.276115,-50.487812,0,10,0,0,0,0,0,6
-20.273638,-50.459038,0,4,0,0,0,0,0,4
-20.261908,-50.557533,55,252,8,0,2,4,0,2
-20.389597,-50.511738,0,5,0,0,0,0,0,5
-20.279928,-50.467056,0,0,0,0,0,0,0,0
-20.289944,-50.51381,0,10,0,0,0,0,0,8
-20.21871,-50.56476,0,0,0,0,0,0,0,0
-20.263926,-50.584248,0,16,1,0,0,0,0,10
-20.303629,-50.49332,0,0,0,0,0,0,0,0
-20.266167,-50.543743,562,886,32,3,3,15,2,0
-20.26983,-50.573994,0,3,0,0,0,0,0,4
-20.275446,-50.533344,75,1495,29,1,2,0,0,1
-20.25278,-50.506386,1,7,0,0,0,0,0,6
-20.396004,-50.59276,0,0,0,0,0,0,0,0
-20.284882,-50.53646,7,409,29,1,0,0,0,0
-20.204384,-50.591846,0,5,0,0,0,0,0,4
-20.286406,-50.535015,7,374,20,0,0,0,0,0
-20.19326,-50.589962,0,1,0,0,0,0,0,1
-20.370855,-50.522182,0,3,0,0,0,0,0,1
-20.273449,-50.459557,0,4,0,0,0,0,0,4
-20.187012,-50.590214,0,1,0,0,0,0,0,1
-20.368315,-50.479027,0,2,0,0,0,0,0,1
-20.147495,-50.594887,0,0,0,0,0,0,0,1
-20.285805,-50.539692,55,585,34,1,1,0,0,0
-20.3591,-50.523582,0,2,0,0,0,0,0,2
-20.244171,-50.55701,57,1101,63,1,2,1,0,0
-20.33464,-50.48947,0,1,0,0,0,0,0,1
-20.268732,-50.558933,52,1188,22,1,0,1,0,0
-20.205616,-50.539665,0,6,0,0,0,0,0,6
-20.25494,-50.54572,53,742,79,0,1,0,0,0
-20.218002,-50.52952,0,10,1,0,0,0,0,4
-20.170586,-50.59973,0,9,0,0,0,0,0,5
-20.305717,-50.518528,3,10,1,0,0,0,0,5
-20.258774,-50.53592,90,194,24,1,0,0,0,0
-20.281157,-50.540447,80,727,22,6,2,5,0,0
-20.28203,-50.581924,0,12,0,0,0,0,0,6
-20.203499,-50.556213,0,8,0,0,0,0,0,4
-20.271822,-50.52986,120,1807,17,5,2,1,0,0
-20.266247,-50.546116,770,969,30,3,5,22,5,0
-20.264116,-50.544857,360,766,23,3,3,9,1,0
-20.284317,-50.55395,61,1042,32,0,2,1,1,2
-20.276663,-50.50322,0,15,0,0,0,0,0,10
-20.296942,-50.539684,20,89,6,1,0,0,2,3
-20.297764,-50.537384,7,67,2,0,0,0,2,4
-20.25083,-50.57711,5,26,0,1,0,0,0,25
-20.274391,-50.561882,57,995,28,1,3,0,0,1
-20.270924,-50.514908,39,8,1,0,0,0,1,3
-20.30523,-50.521584,3,17,1,0,0,0,0,11
-20.217346,-50.549603,0,1,0,0,0,0,0,1
-20.294752,-50.535362,7,76,7,1,0,0,0,4
-20.254658,-50.546318,60,845,79,0,4,0,0,0
-20.269272,-50.545876,1054,1106,38,2,7,45,12,0
-20.27578,-50.536736,108,1562,32,4,3,2,0,0
-20.395185,-50.608597,1,4,0,0,0,0,0,1
-20.283678,-50.548206,123,1325,27,4,3,2,0,1
-20.276003,-50.562794,36,616,25,1,3,0,0,3
-20.286655,-50.55069,65,959,23,1,2,1,1,1
-20.351124,-50.61964,0,3,0,0,0,0,0,3
-20.273973,-50.548496,795,1400,36,7,4,58,9,0
-20.294798,-50.565334,0,6,0,0,0,0,0,3
-20.263426,-50.542248,253,648,22,2,0,3,0,0
-20.302183,-50.546577,15,12,2,0,0,0,0,2
-20.25736,-50.54346,89,666,49,1,0,0,0,0
-20.252106,-50.55277,81,987,22,3,2,1,0,2
-20.27635,-50.537712,120,1630,28,7,4,2,0,0
-20.287409,-50.551807,54,792,24,0,2,1,1,0
-20.267246,-50.5234,39,413,12,3,1,0,1,0
-20.326225,-50.574745,0,4,0,0,0,0,0,5
-20.264692,-50.53659,163,623,17,2,5,2,1,0
-20.300837,-50.493004,0,0,0,0,0,0,0,0
-20.283924,-50.52311,0,3,0,0,0,0,0,2
-20.26856,-50.53,180,1406,12,5,3,0,0,0
-20.270819,-50.50404,13,19,2,0,0,0,0,3
-20.252163,-50.542873,4,448,59,0,0,0,0,0
-20.260145,-50.552452,220,668,18,2,4,4,1,2
-20.190653,-50.555153,0,4,0,0,0,0,0,0
-20.303085,-50.544937,15,14,2,0,0,0,0,2
-20.269632,-50.47967,0,2,0,0,0,0,0,1
-20.36187,-50.563015,0,2,0,0,0,0,0,2
-20.263315,-50.51999,9,10,3,0,0,0,0,1
-20.382387,-50.594513,0,3,0,0,0,0,0,4
-20.275986,-50.53056,43,1379,33,3,2,0,0,2
-20.261374,-50.533745,159,171,31,1,0,1,1,0
-20.2093,-50.54639,0,3,1,0,0,0,0,2
-20.269682,-50.51017,73,38,5,0,0,0,1,9
-20.332527,-50.509705,0,4,0,0,0,0,0,3
-20.336906,-50.62204,0,5,0,0,0,0,0,2
-20.276468,-50.472263,0,3,0,0,0,0,0,3
-20.271225,-50.54939,1099,1084,48,3,3,101,10,0
-20.276726,-50.555725,124,970,23,4,6,1,0,1
-20.307934,-50.629192,0,9,0,0,0,0,0,10
-20.3796,-50.51704,0,0,0,0,0,0,0,0
-20.291676,-50.502792,2,5,0,0,0,0,0,4
-20.308336,-50.593414,0,15,1,0,0,0,0,14
-20.329247,-50.530342,0,7,0,0,0,0,0,6
-20.175587,-50.603035,0,19,0,0,0,0,0,13
-20.281233,-50.54664,175,1561,19,8,3,5,0,1
-20.242153,-50.467358,0,3,0,0,0,0,0,3
-20.271215,-50.567673,9,456,11,1,0,0,0,3
-20.260157,-50.537895,108,265,17,1,0,0,1,0
-20.262327,-50.554775,115,597,13,2,1,4,1,2
-20.257006,-50.532803,23,187,31,0,0,0,0,0
-20.2747,-50.53559,102,1532,32,3,2,0,0,0
-20.335194,-50.537315,0,8,0,0,0,0,0,6
-20.322659,-50.49761,0,7,0,0,0,0,0,4
-20.256863,-50.55365,148,697,18,2,4,0,1,2
-20.161922,-50.591125,0,0,0,0,0,0,0,0
-20.272518,-50.513012,69,16,2,0,0,0,1,3
-20.15243,-50.57756,0,9,0,0,0,0,0,3
-20.32881,-50.588688,0,8,0,0,0,0,0,5
-20.26851,-50.541275,315,1331,24,4,6,9,3,0
-20.25229,-50.58203,1,8,0,0,0,0,0,7
-20.274794,-50.5629,48,864,26,1,3,0,0,2
-20.25985,-50.541943,123,538,26,1,0,0,0,0
-20.261684,-50.554802,113,552,10,1,1,4,1,2
-20.397495,-50.50707,0,0,0,0,0,0,0,0
-20.228188,-50.55697,0,9,1,0,0,0,0,3
-20.348293,-50.56747,0,3,0,0,0,0,0,1
-20.218513,-50.60213,1,21,1,2,1,0,0,12
-20.27094,-50.460667,1,9,0,0,0,0,0,6
-20.278242,-50.606056,0,4,0,0,0,0,0,4
-20.270885,-50.536438,206,1832,25,6,6,1,0,0
-20.25145,-50.544216,5,546,74,0,0,0,0,0
-20.390247,-50.590427,0,3,0,0,0,0,0,2
-20.299854,-50.491795,0,0,0,0,0,0,0,0
-20.260914,-50.547924,284,921,24,2,3,4,2,0
-20.336666,-50.4854,0,1,0,0,0,0,0,0
-20.27375,-50.537754,125,1819,30,4,3,3,0,0
-20.228577,-50.545803,1,1,0,0,0,0,0,4
-20.346048,-50.51472,0,3,0,0,0,0,0,1
-20.259684,-50.541927,119,528,27,1,0,0,0,0
-20.336012,-50.50994,0,4,0,0,0,0,0,3
-20.271917,-50.5024,0,15,1,0,0,0,0,10
-20.31346,-50.531567,0,11,0,0,0,0,0,4
-20.24179,-50.55785,40,805,88,1,1,1,0,0
-20.284864,-50.54966,90,1276,25,2,2,1,0,1
-20.271914,-50.551037,858,1269,46,6,2,82,7,0
-20.276794,-50.526634,28,991,24,3,1,0,0,3
-20.252724,-50.56058,3,36,0,0,0,0,0,26
-20.254944,-50.554077,111,756,13,2,3,1,0,1
-20.33119,-50.524464,0,6,0,0,0,0,0,4
-20.170427,-50.590767,0,0,0,0,0,0,0,0
-20.267044,-50.52367,41,420,11,3,1,0,1,0
-20.269272,-50.5543,337,1333,49,4,0,67,1,0
-20.393894,-50.611557,1,4,0,0,0,0,0,1
-20.250326,-50.54887,20,1100,52,1,0,1,0,1
-20.36805,-50.56637,0,0,0,0,0,0,0,0
-20.154865,-50.59141,0,1,0,0,0,0,0,2
-20.26877,-50.550114,912,1038,46,2,5,90,8,0
-20.280085,-50.56769,0,22,2,0,0,0,0,6
-20.254847,-50.54181,9,405,53,1,0,0,0,0
